,Date,bitcoin_Price,ethereum_Price,avax_Price,binance_Price,doge_Price,cardano_Price,polkadot_Price,ripple_Price,solana_Price,tron_Price
1002,2021-03-28 00:00:00 UTC+0,55832.41810962,1713.83787568,27.67157137,269.3959132,0.0547873,1.17785361,32.62351881,0.54786794,16.56643725,0.06379604
1003,2021-03-27 00:00:00 UTC+0,55033.10048045,1700.36686936,28.15734922,254.70158432,0.05383361,1.21258899,33.12929964,0.56743715,14.74905407,0.06497743
1004,2021-03-26 00:00:00 UTC+0,51416.90830498,1587.29796416,25.76882821,234.23703848,0.05100812,1.09700469,29.71034233,0.51142606,12.96452276,0.05536928
1005,2021-03-25 00:00:00 UTC+0,52526.86659705,1581.63105593,26.05318411,248.35071958,0.05179853,1.06145251,30.57094181,0.48641604,13.60393816,0.05548738
1006,2021-03-24 00:00:00 UTC+0,54584.86994699,1673.85918356,28.75755665,255.27786788,0.05376636,1.1270482,34.28626822,0.55393161,14.19456779,0.05884122
1007,2021-03-23 00:00:00 UTC+0,54370.1375579,1686.89119716,29.51005823,256.9486489,0.0555863,1.10688074,35.51797733,0.54667155,14.87033748,0.05973413
1008,2021-03-22 00:00:00 UTC+0,57573.53934478,1790.37807475,32.92911577,265.05403323,0.05738218,1.18923031,36.76510168,0.51880567,14.30622975,0.06283303
1009,2021-03-21 00:00:00 UTC+0,58376.15847137,1817.86014313,34.44023069,265.26846806,0.05915535,1.2074253,37.50484444,0.52757779,14.27580403,0.06123744
1010,2021-03-20 00:00:00 UTC+0,58243.27060892,1817.13296281,37.83962032,263.57879484,0.05843947,1.30195405,38.21625368,0.46873998,14.1828667,0.05863227
1011,2021-03-19 00:00:00 UTC+0,57922.40959263,1780.15964595,33.30822164,262.65199569,0.05764359,1.23671415,35.52301948,0.47236193,14.26867568,0.05358187
1012,2021-03-18 00:00:00 UTC+0,59014.92563205,1828.75483323,32.82609035,270.92343249,0.05836872,1.38300395,36.29445283,0.4735327,14.27775626,0.05524233
1013,2021-03-17 00:00:00 UTC+0,56830.25333508,1808.55121736,33.08125203,259.05040404,0.05867432,1.24572568,35.65040903,0.46108376,13.68931374,0.0523968
1014,2021-03-16 00:00:00 UTC+0,55805.32924923,1791.04785183,29.06904585,253.49929241,0.05688203,1.03136364,34.35379402,0.43733357,14.16336589,0.05075254
1015,2021-03-15 00:00:00 UTC+0,59428.96756603,1866.0715447,29.26533537,265.97402356,0.058828,1.06477706,36.72597695,0.44307346,14.56731405,0.05151889
1016,2021-03-14 00:00:00 UTC+0,61315.19793277,1927.7207204,30.9925775,277.10374548,0.06192773,1.10222669,37.31727833,0.46094647,15.31847866,0.05286666
1017,2021-03-13 00:00:00 UTC+0,57353.86147197,1770.93617937,28.11772229,264.08053157,0.05511059,1.03663128,35.70755677,0.44044377,14.59862313,0.0499956
1018,2021-03-12 00:00:00 UTC+0,57788.8681033,1826.05747681,30.73680875,288.4728386,0.05594963,1.12826462,36.87831207,0.45338656,15.97657142,0.05150873
1019,2021-03-11 00:00:00 UTC+0,56020.48771959,1802.31109169,29.80732351,278.40134012,0.05619747,1.13544411,37.77983958,0.46290612,14.23353965,0.05153702
1020,2021-03-10 00:00:00 UTC+0,54700.27343928,1869.33110163,34.27674764,294.72023396,0.05786725,1.18874645,38.39566561,0.48623692,14.86660709,0.05328084
1021,2021-03-09 00:00:00 UTC+0,52328.53591263,1837.53303054,25.49599583,240.61622415,0.06168427,1.12332999,34.97150749,0.47537298,13.64022584,0.05301274
1022,2021-03-08 00:00:00 UTC+0,51313.09262027,1727.46309622,26.56727859,240.06199746,0.05184126,1.1368142,35.24406862,0.4671624,13.91718705,0.05186946
1023,2021-03-07 00:00:00 UTC+0,49019.36859237,1661.9279699,24.98947004,226.6562676,0.05088238,1.13298606,33.49354596,0.46397381,13.06809551,0.0502943
1024,2021-03-06 00:00:00 UTC+0,49091.81488233,1539.04842909,24.44100129,226.93984785,0.04992227,1.16476174,33.72448813,0.45904977,12.63107018,0.05035929
1025,2021-03-05 00:00:00 UTC+0,48727.4512008,1546.49962112,25.67549024,230.26650906,0.05014301,1.11781743,35.41392219,0.48326468,13.11502409,0.05154536
1026,2021-03-04 00:00:00 UTC+0,50577.45746915,1579.42716876,27.388338,241.75975168,0.05075263,1.21969696,37.07636013,0.4506483,14.13100351,0.04914016
1027,2021-03-03 00:00:00 UTC+0,48532.23678982,1497.08910426,27.18805475,240.93415137,0.05056754,1.22882342,36.27341265,0.43720644,14.01008625,0.04696717
1028,2021-03-02 00:00:00 UTC+0,49787.3399595,1570.39968963,27.42545542,256.18252415,0.05102063,1.30285261,35.57292382,0.44788571,15.03008569,0.04785254
1029,2021-03-01 00:00:00 UTC+0,44970.16345995,1416.66155284,23.85607145,209.7755561,0.04823567,1.30321979,33.45316332,0.41382811,13.03076907,0.04541996
1030,2021-02-28 00:00:00 UTC+0,46653.5263994,1480.12957685,26.13762691,226.72686577,0.05086647,1.34280867,33.80412765,0.44309359,13.31096512,0.04705618
1031,2021-02-27 00:00:00 UTC+0,46551.48747675,1450.9887468,25.99030287,221.91199853,0.05054394,1.24506169,31.37467691,0.43009423,13.66893596,0.04534392
1032,2021-02-26 00:00:00 UTC+0,46992.66545005,1468.86010373,26.66634117,235.3677756,0.0502168,1.07691412,31.18993529,0.43227933,13.81100907,0.04513962
1033,2021-02-25 00:00:00 UTC+0,49849.37871358,1628.39153379,29.74129699,255.47671841,0.05706155,1.05884933,33.72870168,0.47161379,17.47180364,0.04813953
1034,2021-02-24 00:00:00 UTC+0,48691.8948317,1563.9246059,27.51617738,228.72434783,0.04749955,0.95578033,34.39389978,0.47300452,15.15827795,0.04493133
1035,2021-02-23 00:00:00 UTC+0,54410.85629452,1788.61521028,32.45383191,268.39199676,0.05353195,1.10313717,37.81780682,0.57593707,14.42373053,0.05464316
1036,2021-02-22 00:00:00 UTC+0,57669.30352692,1941.42676768,36.223469,295.60035378,0.05661248,1.10458258,39.72219747,0.55090716,11.11340294,0.0597698
1037,2021-02-21 00:00:00 UTC+0,56377.63347791,1929.36769288,36.35343654,257.39009075,0.05513467,1.12567955,39.37357824,0.51767855,10.04473383,0.05826386
1038,2021-02-20 00:00:00 UTC+0,56038.72775893,1969.97971776,38.936522,338.06613613,0.05549878,0.93315495,35.02642928,0.57052909,11.4408694,0.06135946
1039,2021-02-19 00:00:00 UTC+0,51733.07553903,1938.56943681,40.89549575,194.52978782,0.06018617,0.91271521,31.16279214,0.53400928,9.01266263,0.05504973
1040,2021-02-18 00:00:00 UTC+0,52143.67884462,1845.57392216,36.82697833,163.62267033,0.04913741,0.88873207,31.93217512,0.53648502,8.23193101,0.05254076
1041,2021-02-17 00:00:00 UTC+0,49238.13690672,1782.57530905,36.23573573,129.77504657,0.05407979,0.87460516,30.19801883,0.52235347,8.30280603,0.05235893
1042,2021-02-16 00:00:00 UTC+0,47898.48702763,1775.7583517,37.95906012,129.37501831,0.05691182,0.8600618,27.6866232,0.54792334,8.84730542,0.05053139
1043,2021-02-15 00:00:00 UTC+0,48607.87452248,1804.98414644,38.50730825,136.61474253,0.06203435,0.85037948,27.05294974,0.59305323,8.7276322,0.05564361
1044,2021-02-14 00:00:00 UTC+0,46941.29208582,1810.84254573,43.98582047,133.32262666,0.06687367,0.90399548,27.94763481,0.62991758,8.71396962,0.05934941
1045,2021-02-13 00:00:00 UTC+0,47414.18625501,1841.1977507,48.98094022,136.48052146,0.06947466,0.9232752,28.63712101,0.61072111,9.22880489,0.05534096
1046,2021-02-12 00:00:00 UTC+0,47815.96175554,1782.50886912,47.22849154,123.80544466,0.0697547,0.92771215,25.11602681,0.52572308,9.20017931,0.05735432
1047,2021-02-11 00:00:00 UTC+0,44848.6934495,1739.164209,55.5148473,129.13361192,0.07298706,0.92398545,23.53318789,0.50350454,9.02172013,0.04624052
1048,2021-02-10 00:00:00 UTC+0,46569.56483,1769.05353393,31.5967443,107.73553377,0.06997689,0.70591906,23.17717409,0.47252358,7.84013833,0.04626203
1049,2021-02-09 00:00:00 UTC+0,46307.57412159,1750.99755372,30.52777607,79.49801889,0.07922706,0.68730684,23.1048524,0.45357195,7.90874978,0.04076371
1050,2021-02-08 00:00:00 UTC+0,38833.34026456,1608.64054799,24.08730543,68.25050172,0.07908467,0.65947194,19.68671621,0.41885853,6.65733969,0.03586679
1051,2021-02-07 00:00:00 UTC+0,39279.41286898,1683.94129787,17.98230729,72.63187898,0.05787569,0.62635697,20.39856666,0.44197734,6.11765791,0.03504947
1052,2021-02-06 00:00:00 UTC+0,38007.83222908,1724.85690834,17.93556187,68.3389566,0.04706214,0.53855186,20.915525,0.45090056,6.70664773,0.036267
1053,2021-02-05 00:00:00 UTC+0,36816.50808203,1587.80089919,15.31795739,55.77362363,0.05428497,0.4415988,19.68785629,0.44783121,6.41624673,0.03322664
1054,2021-02-04 00:00:00 UTC+0,37494.7176246,1661.00082437,14.8643579,52.31846242,0.03737901,0.44121581,20.8112399,0.39489145,5.72147079,0.03447479
1055,2021-02-03 00:00:00 UTC+0,35485.98593382,1514.22519575,13.50458318,50.91219343,0.03162326,0.42529321,17.24620888,0.36927164,5.25732108,0.03315235
1056,2021-02-02 00:00:00 UTC+0,33405.99035714,1368.66445481,13.18140809,51.46623653,0.03458624,0.40141354,16.33446823,0.3704238,4.5945748,0.03286239
1057,2021-02-01 00:00:00 UTC+0,33064.78676702,1317.04743623,13.46929782,44.24836111,0.03798879,0.34567339,16.1434548,0.49164781,4.26396859,0.03163175
1058,2021-01-31 00:00:00 UTC+0,34199.51981036,1372.42722896,11.96217998,44.61666144,0.02851712,0.36048067,16.43680232,0.43085343,4.23348577,0.03175422
1059,2021-01-30 00:00:00 UTC+0,34150.81876737,1380.28425914,11.58788536,42.73677105,0.04735048,0.34751971,16.81322132,0.28214316,3.86434859,0.03323239
1060,2021-01-29 00:00:00 UTC+0,33128.34752861,1328.77361907,11.99456273,42.39337275,0.03264256,0.34463217,16.95358991,0.26357877,3.81740207,0.02950272
1061,2021-01-28 00:00:00 UTC+0,30445.52586511,1253.14167156,11.19452204,41.06200611,0.00743734,0.31231536,15.45807634,0.25189793,3.69951154,0.02834027
1062,2021-01-27 00:00:00 UTC+0,32582.10944502,1355.23372424,12.20547183,41.53699697,0.00827693,0.34389781,17.1142192,0.26855553,4.03288405,0.02952602
1063,2021-01-26 00:00:00 UTC+0,32375.32006298,1323.4295031,12.21964015,41.43889067,0.00837359,0.34436125,17.25529468,0.26866963,3.71399963,0.02957372
1064,2021-01-25 00:00:00 UTC+0,32273.51735033,1392.53976344,12.44429001,41.84754637,0.00872903,0.3520963,17.99637973,0.27359188,3.63170707,0.02999197
1065,2021-01-24 00:00:00 UTC+0,32068.08737441,1231.1763797,12.86833187,40.77664236,0.00857472,0.34645547,18.60031905,0.27142759,3.5015683,0.029185
1066,2021-01-23 00:00:00 UTC+0,32957.90878266,1236.68344275,12.69470005,40.76713001,0.00851684,0.35116136,17.15345552,0.27318647,3.34136008,0.02866169
1067,2021-01-22 00:00:00 UTC+0,30913.69573605,1122.91243254,11.34968689,38.76373901,0.00816032,0.31124018,16.00330471,0.26919296,2.99881147,0.02774385
1068,2021-01-21 00:00:00 UTC+0,35587.48920274,1385.85299588,12.57296154,42.51666064,0.00904623,0.37631157,17.97098869,0.29627785,3.72911584,0.03050975
1069,2021-01-20 00:00:00 UTC+0,36104.86385776,1383.48409023,11.79748479,42.9091445,0.00905303,0.36934574,16.50037949,0.29451115,3.64143131,0.03071009
1070,2021-01-19 00:00:00 UTC+0,36595.46476928,1255.97669151,12.6917754,45.26255346,0.00916162,0.36965099,16.41705996,0.28463718,3.77514664,0.03156178
1071,2021-01-18 00:00:00 UTC+0,35804.26388567,1229.37969807,13.12560405,45.61128938,0.0090276,0.37968796,16.94118066,0.27704592,3.81598416,0.03013061
1072,2021-01-17 00:00:00 UTC+0,36254.71307941,1234.63187008,12.92680116,43.22802604,0.00926496,0.3522504,18.28496809,0.28020877,3.4518655,0.03022323
1073,2021-01-16 00:00:00 UTC+0,36787.52121668,1171.8600177,9.35611688,41.00211348,0.00932641,0.30257532,13.19743065,0.2803368,3.2557794,0.02977418
1074,2021-01-15 00:00:00 UTC+0,39232.7499714,1216.91478846,9.29827182,41.76107527,0.00946723,0.31013664,14.38916682,0.29597696,3.27819349,0.0300362
1075,2021-01-14 00:00:00 UTC+0,37456.00772549,1132.01559102,8.47086727,40.22565374,0.00865034,0.31134991,11.02499585,0.30649992,3.52076221,0.03015668
1076,2021-01-13 00:00:00 UTC+0,33938.3358781,1045.40681523,7.75223767,38.1142722,0.00806714,0.28784018,8.26301957,0.29356989,3.58676468,0.02867258
1077,2021-01-12 00:00:00 UTC+0,35669.90668663,1092.91433788,6.495362,38.45392552,0.00885622,0.27651185,8.28813298,0.29034526,3.10762749,0.02899911
1078,2021-01-11 00:00:00 UTC+0,38397.89598542,1267.73100315,6.59681401,42.58410099,0.00988109,0.30621444,9.3294102,0.31868718,3.47373223,0.03296942
1079,2021-01-10 00:00:00 UTC+0,40296.52900383,1282.97957553,7.26550543,44.00947186,0.01021948,0.33306999,9.77841081,0.32916852,3.38858837,0.03431307
1080,2021-01-09 00:00:00 UTC+0,40815.96185478,1223.72968835,5.8087994,42.4666801,0.0098882,0.30794773,9.31473066,0.32152192,3.23448212,0.03048369
1081,2021-01-08 00:00:00 UTC+0,39547.08408136,1229.47131501,4.49058649,43.39950366,0.00977633,0.30054285,9.64613218,0.32539871,2.36740928,0.03105148
1082,2021-01-07 00:00:00 UTC+0,36933.52013731,1208.57509287,4.62247168,42.18286284,0.01046346,0.33184097,10.09768441,0.25238516,1.92318546,0.03069292
1083,2021-01-06 00:00:00 UTC+0,34082.20604904,1103.35825162,4.29188456,41.70002777,0.00984117,0.2592124,9.7391982,0.22669903,2.16186896,0.02864516
1084,2021-01-05 00:00:00 UTC+0,31515.57596666,1025.65476757,3.51563328,39.96291376,0.00959175,0.21888849,9.25934633,0.23461847,2.42178461,0.0305601
1085,2021-01-04 00:00:00 UTC+0,33008.22620349,967.00059673,3.46042176,41.07383346,0.01008668,0.20503724,10.27944457,0.2256367,2.14770799,0.02976869
1086,2021-01-03 00:00:00 UTC+0,32163.82493534,777.6960653,3.50113064,38.34078277,0.01060307,0.17818495,9.22308346,0.22186998,1.80262891,0.02730004
1087,2021-01-02 00:00:00 UTC+0,29352.12679195,730.14734022,3.6658404,37.90708019,0.00553827,0.17567858,8.30938439,0.23743683,1.84114088,0.02694563
1088,2021-01-01 00:00:00 UTC+0,29022.4183953,738.61693815,3.20677672,37.39459109,0.0047066,0.18207113,9.36103707,0.22053452,1.5158075,0.02684
